40351,6600400,單 189號以下,odd;<NUMBER:189
40361,6600400,單 191號至 295號,odd;~NUMBER:191:295
40351,6600400,雙 174號以下,even;<NUMBER:174
40361,6600400,雙 176號至 290號,even;~NUMBER:176:290
