81369,6400300,單 109號以下,odd;<NUMBER:109
81367,6400300,單 111號至 211號,odd;~NUMBER:111:211
81365,6400300,單 213號以上,odd;>NUMBER:213
81369,6400300,雙 272號以下,even;<NUMBER:272
81364,6400300,雙 274號以上,even;>NUMBER:274
