91350,1001305,單 567號以下,odd;<NUMBER:567
91345,1001305,單 569號以上,odd;>NUMBER:569
91350,1001305,雙 600號以下,even;<NUMBER:600
91345,1001305,雙 602號以上,even;>NUMBER:602
