10842,6300700,單 127號以下,odd;<NUMBER:127
10846,6300700,單 129號以上,odd;>NUMBER:129
10842,6300700,雙 110號以下,even;<NUMBER:110
10846,6300700,雙 112號以上,even;>NUMBER:112
