24146,6500200,單 203號以下,odd;<NUMBER:203
24145,6500200,單 205號至 265號,odd;~NUMBER:205:265
24162,6500200,單 267號以上,odd;>NUMBER:267
24146,6500200,雙 226號以下,even;<NUMBER:226
24145,6500200,雙 228號至 298號,even;~NUMBER:228:298
24162,6500200,雙 300號以上,even;>NUMBER:300
