82042,6401900,全,all
82841,6402700,全,all
83058,6401200,單  81號以下,odd;<NUMBER:81
83057,6401200,單  83號以上,odd;>NUMBER:83
83058,6401200,雙  78號以下,even;<NUMBER:78
83057,6401200,雙  80號以上,even;>NUMBER:80
