80044,6400600,單 197號以下,odd;<NUMBER:197
80044,6400600,雙 174號以下,even;<NUMBER:174
80145,6400700,單 199號至 369號,odd;~NUMBER:199:369
80145,6400700,雙 176號至 338號,even;~NUMBER:176:338
80248,6400800,單 371號以上,odd;>NUMBER:371
80248,6400800,雙 340號以上,even;>NUMBER:340
