90054,1001301,單  31號以下,odd;<NUMBER:31
90074,1001301,單  33號至  35號,odd;~NUMBER:33:35
90062,1001301,單  37號至  51號,odd;~NUMBER:37:51
90063,1001301,單  53號以上,odd;>NUMBER:53
90054,1001301,雙  30號以下,even;<NUMBER:30
90074,1001301,雙  32號至  48號,even;~NUMBER:32:48
90062,1001301,雙  50號至  60號,even;~NUMBER:50:60
90063,1001301,雙  62號以上,even;>NUMBER:62
