40252,6600300,單  65號以下,odd;<NUMBER:65
40253,6600300,單  81號以上,odd;>NUMBER:81
40252,6600300,雙  68號以下,even;<NUMBER:68
40253,6600300,雙  72號以上,even;>NUMBER:72
