80745,6400500,連  94號以下,<NUMBER:94
80744,6400500,單  95號至 249號,odd;~NUMBER:95:249
80745,6400500,單 251號以上,odd;>NUMBER:251
80744,6400500,雙  96號至 188號,even;~NUMBER:96:188
80752,6400500,雙 190號以上,even;>NUMBER:190
