43866,6602100,單 443號以下,odd;<NUMBER:443
43865,6602100,單 445號至 473號,odd;~NUMBER:445:473
43860,6602100,單 475號至 499號,odd;~NUMBER:475:499
43866,6602100,雙 404號以下,even;<NUMBER:404
43865,6602100,雙 406號至 570號,even;~NUMBER:406:570
43866,6602100,雙 572號至 576號,even;~NUMBER:572:576
43860,6602100,雙 578號至 582號,even;~NUMBER:578:582
