81365,6400300,單 159號以下,odd;<NUMBER:159
81361,6400300,單 161號以上,odd;>NUMBER:161
81365,6400300,雙  98號以下,even;<NUMBER:98
81361,6400300,雙 100號以上,even;>NUMBER:100
