43746,6601100,單 119號以下,odd;<NUMBER:119
43745,6601100,單 121號以上,odd;>NUMBER:121
43746,6601100,雙 110號以下,even;<NUMBER:110
43745,6601100,雙 112號以上,even;>NUMBER:112
