93241,1001317,單 403號以下,odd;<NUMBER:403
93244,1001317,單 405號至 997號,odd;~NUMBER:405:997
93241,1001317,雙 308號以下,even;<NUMBER:308
93243,1001317,雙 314號至 912號,even;~NUMBER:314:912
