41352,6602600,單 129號以下,odd;<NUMBER:129
41353,6602600,單 131號至 435巷,odd;~LANE:131:435
41356,6602600,單 437號以上,odd;>NUMBER:437
41352,6602600,雙 104號以下,even;<NUMBER:104
41353,6602600,雙 106號至 388號,even;~NUMBER:106:388
41356,6602600,雙 388巷以上,even;>LANE:388
