40855,6600700,單 573號以下,odd;<NUMBER:573
40876,6600700,單 575號以上,odd;>NUMBER:575
40855,6600700,雙 558號以下,even;<NUMBER:558
40876,6600700,雙 560號以上,even;>NUMBER:560
