80673,6400900,單  35號以下,odd;<NUMBER:35
80664,6400900,單  39號以上,odd;>NUMBER:39
80673,6400900,雙  42號以下,even;<NUMBER:42
80664,6400900,雙  46號以上,even;>NUMBER:46
