40242,6600300,單  15號至  29號,odd;~NUMBER:15:29
40255,6600300,單  31號以上,odd;>NUMBER:31
40255,6600300,雙  14號至  16號,even;~NUMBER:14:16
40242,6600300,雙  20之   1號以上,even;>NUMBER:20之1
