71077,6703100,單  93號以下,odd;<NUMBER:93
71061,6703100,單  95號至 143號,odd;~NUMBER:95:143
71064,6703100,單 145號以上,odd;>NUMBER:145
71077,6703100,雙 100號以下,even;<NUMBER:100
71061,6703100,雙 102號至 176號,even;~NUMBER:102:176
71064,6703100,雙 178號以上,even;>NUMBER:178
