32571,6800900,單 277號以下,odd;<NUMBER:277
32541,6800900,單 279號至 393號,odd;~NUMBER:279:393
32571,6800900,雙 274號以下,even;<NUMBER:274
32541,6800900,雙 276號至 420號,even;~NUMBER:276:420
