81456,6401700,單 223號以下,odd;<NUMBER:223
81464,6401700,單 225號至 999號,odd;~NUMBER:225:999
81456,6401700,雙 322號以下,even;<NUMBER:322
81464,6401700,雙 324號至 998號,even;~NUMBER:324:998
