80050,6400600,連 110號以下,<NUMBER:110
80143,6400700,單 111號至 417號,odd;~NUMBER:111:417
80143,6400700,雙 112號至 456號,even;~NUMBER:112:456
80341,6400100,單 419號以上,odd;>NUMBER:419
80341,6400100,雙 458號以上,even;>NUMBER:458
