80781,6400500,單 283號以下,odd;<NUMBER:283
80767,6400500,單 285號以上,odd;>NUMBER:285
80781,6400500,雙 272號以下,even;<NUMBER:272
80767,6400500,雙 274號以上,even;>NUMBER:274
