22063,6500100,單 187號以下,odd;<NUMBER:187
22064,6500100,單 189號至 243號,odd;~NUMBER:189:243
22062,6500100,單 245號以上,odd;>NUMBER:245
22063,6500100,雙 180號以下,even;<NUMBER:180
22064,6500100,雙 182號至 216號,even;~NUMBER:182:216
22063,6500100,雙 218號至 288號,even;~NUMBER:218:288
22062,6500100,雙 290號以上,even;>NUMBER:290
