40760,6600600,單  31號以下,odd;<NUMBER:31
40765,6600600,單  35號至 469號,odd;~NUMBER:35:469
40764,6600600,單 471號以上,odd;>NUMBER:471
40760,6600600,雙  20號以下,even;<NUMBER:20
40765,6600600,雙  22號至 342號,even;~NUMBER:22:342
40764,6600600,雙 346號至 398號,even;~NUMBER:346:398
40763,6600600,雙 400號至 438號,even;~NUMBER:400:438
40764,6600600,雙 440號以上,even;>NUMBER:440
