91349,1001305,單  37號以下,odd;<NUMBER:37
91341,1001305,單  39號以上,odd;>NUMBER:39
91349,1001305,雙  62號以下,even;<NUMBER:62
91341,1001305,雙  64號以上,even;>NUMBER:64
