81368,6400300,單  75號以下,odd;<NUMBER:75
81361,6400300,單  77號以上,odd;>NUMBER:77
81368,6400300,雙  38號以下,even;<NUMBER:38
81361,6400300,雙  40號以上,even;>NUMBER:40
