71149,6702800,單  13號以下,odd;<NUMBER:13
71148,6702800,單  15號以上,odd;>NUMBER:15
71149,6702800,雙  16號以下,even;<NUMBER:16
71148,6702800,雙  18號以上,even;>NUMBER:18
