11192,6301100,單  53號以下,odd;<53號
11114,6301100,　  55號,=55號
11192,6301100,　  57號,=57號
11192,6301100,　  59巷   1號,59巷;=1號
11153,6301100,　  59巷單   3號至  11號,odd;59巷;3號~11號
11192,6301100,單  61號以上,odd;>61號
11192,6301100,雙全,even
