80466,6400200,　 433巷全,=LANE:433
80466,6400200,單 435號以上,odd;>NUMBER:435
80466,6400200,雙 448號以上,even;>NUMBER:448
80743,6400500,單 431號以下,odd;<NUMBER:431
80757,6400500,雙 412號以下,even;<NUMBER:412
