60057,1002002,單 143號以下,odd;<NUMBER:143
60059,1002002,單 145號至 267號,odd;~NUMBER:145:267
60058,1002002,單 269號以上,odd;>NUMBER:269
60057,1002002,雙 266號以下,even;<NUMBER:266
60058,1002002,雙 268號以上,even;>NUMBER:268
