41157,6602700,單 139號以下,odd;<NUMBER:139
41175,6602700,單 141號以上,odd;>NUMBER:141
41157,6602700,雙 146號以下,even;<NUMBER:146
41175,6602700,雙 156號以上,even;>NUMBER:156
