50045,1000701,單 107號以下,odd;<107號
50061,1000701,單 109號以上,odd;>109號
50045,1000701,雙 100號以下,even;<100號
50061,1000701,雙 102號以上,even;>102號
50241,1000709,全,all
50546,1000702,全,all
52146,1000719,連 160號以下,<160號
52148,1000719,單 161號以上,odd;>161號
52148,1000719,雙 162號至 344號,even;162號~344號
52146,1000719,　 346巷全,346巷
52148,1000719,雙 348號以上,even;>348號
52244,1000721,全,1段;all
52242,1000721,全,2段;all
52241,1000721,連 300號以下,3段;<300號
52250,1000721,連 301號以上,3段;>301號
52241,1000721,全,4段;all
52344,1000722,全,all
52446,1000726,全,all
52656,1000720,全,all
52775,1000724,全,all
