41257,6602800,單 415號以下,odd;<NUMBER:415
41283,6602800,單 417號以上,odd;>NUMBER:417
41257,6602800,雙 366號以下,even;<NUMBER:366
41283,6602800,雙 368號以上,even;>NUMBER:368
