81364,6400300,單 371號以下,odd;<NUMBER:371
81367,6400300,單 373號至 499號,odd;~NUMBER:373:499
81365,6400300,單 501號以上,odd;>NUMBER:501
81364,6400300,雙 374號以下,even;<NUMBER:374
81367,6400300,雙 376號至 490號,even;~NUMBER:376:490
81365,6400300,雙 492號以上,even;>NUMBER:492
