80781,6400500,單 259號以下,odd;<NUMBER:259
80774,6400500,單 261號至 475巷,odd;~LANE:261:475
80782,6400500,雙 230號以下,even;<NUMBER:230
80774,6400500,雙 232號至 502號,even;~NUMBER:232:502
