65143,1000906,單  97號以下,odd;<NUMBER:97
65144,1000906,單  99號以上,odd;>NUMBER:99
65143,1000906,雙 112號以下,even;<NUMBER:112
65144,1000906,雙 114號以上,even;>NUMBER:114
