10349,6300600,單  59號以下,odd;<NUMBER:59
10356,6300600,單  61號至 145號,odd;~NUMBER:61:145
10353,6300600,單 147號至 159號,odd;~NUMBER:147:159
10356,6300600,單 161號以上,odd;>NUMBER:161
10349,6300600,雙  54之   1號以下,even;<NUMBER:54之1
10356,6300600,雙  56號至 118號,even;~NUMBER:56:118
10350,6300600,雙 120號至 140號,even;~NUMBER:120:140
10357,6300600,雙 142號以上,even;>NUMBER:142
