10681,6300300,單 131號以下,odd;<NUMBER:131
10680,6300300,單 133號至 207號,odd;~NUMBER:133:207
10679,6300300,單 209號至 299號,odd;~NUMBER:209:299
10692,6300300,單 301號至 311號,odd;~NUMBER:301:311
10681,6300300,雙 120號以下,even;<NUMBER:120
10680,6300300,雙 122號至 200號,even;~NUMBER:122:200
10679,6300300,雙 202號至 278號,even;~NUMBER:202:278
10692,6300300,雙 280號至 298號,even;~NUMBER:280:298
11074,6300200,單 313號以上,odd;>NUMBER:313
11074,6300200,雙 300號以上,even;>NUMBER:300
