43654,6601200,單  37號以下,odd;<NUMBER:37
43655,6601200,單  39號以上,odd;>NUMBER:39
43654,6601200,雙  84號以下,even;<NUMBER:84
43655,6601200,雙  86號以上,even;>NUMBER:86
