60086,1002002,單 173號以下,odd;<NUMBER:173
60097,1002002,單 175號以上,odd;>NUMBER:175
60086,1002002,雙 362號以下,even;<NUMBER:362
60097,1002002,雙 364號以上,even;>NUMBER:364
