54557,1000802,連 204號以下,<NUMBER:204
54552,1000802,連 205號至 396號,~NUMBER:205:396
54554,1000802,單 397號至 539號,odd;~NUMBER:397:539
54554,1000802,雙 398號至 550號,even;~NUMBER:398:550
