82063,6401900,單 123號以下,odd;<NUMBER:123
82059,6401900,單 125號以上,odd;>NUMBER:125
82063,6401900,雙  84號以下,even;<NUMBER:84
82059,6401900,雙  86號以上,even;>NUMBER:86
