40764,6600600,單  95號以下,odd;<NUMBER:95
40763,6600600,單 331號至 535號,odd;~NUMBER:331:535
40764,6600600,雙  78號以下,even;<NUMBER:78
40763,6600600,雙 386號至 552號,even;~NUMBER:386:552
42744,6601700,全,=SECTION:1;all
42744,6601700,全,=SECTION:2;all
42742,6601700,全,=SECTION:3;all
