91341,1001305,單 635號以下,odd;<NUMBER:635
91346,1001305,單 637號以上,odd;>NUMBER:637
91341,1001305,雙 360號以下,even;<NUMBER:360
91346,1001305,雙 362號以上,even;>NUMBER:362
