40346,6600400,單  29號以下,odd;<NUMBER:29
40348,6600400,單  31號至 165號,odd;~NUMBER:31:165
40347,6600400,單 187號以上,odd;>NUMBER:187
40346,6600400,雙  20號以下,even;<NUMBER:20
40348,6600400,雙  22號至 164號,even;~NUMBER:22:164
40347,6600400,雙 166號以上,even;>NUMBER:166
