81147,6400400,單 455號以下,odd;<NUMBER:455
81148,6400400,單 457號至 651號,odd;~NUMBER:457:651
81147,6400400,雙 540號以下,even;<NUMBER:540
81148,6400400,雙 542號至 648號,even;~NUMBER:542:648
