40151,6600200,單  93號以下,odd;<NUMBER:93
40152,6600200,單  95號至 167號,odd;~NUMBER:95:167
40153,6600200,單 169號以上,odd;>NUMBER:169
40151,6600200,雙  56號以下,even;<NUMBER:56
40152,6600200,雙  58號至 140號,even;~NUMBER:58:140
40153,6600200,雙 142號以上,even;>NUMBER:142
