33049,6800100,單 253號以下,odd;<NUMBER:253
33074,6800100,單 255號以上,odd;>NUMBER:255
33049,6800100,雙 256號以下,even;<NUMBER:256
33074,6800100,雙 258號以上,even;>NUMBER:258
