80751,6400500,單  29號以下,odd;<NUMBER:29
80742,6400500,單  29之   1號以上,odd;>NUMBER:29之1
80751,6400500,雙  30號以下,even;<NUMBER:30
80742,6400500,雙  32號以上,even;>NUMBER:32
