81362,6400300,單 241號以下,odd;<NUMBER:241
81369,6400300,單 243號至 479號,odd;~NUMBER:243:479
81365,6400300,單 481號以上,odd;>NUMBER:481
81368,6400300,雙 200號以下,even;<NUMBER:200
81369,6400300,雙 202號至 698號,even;~NUMBER:202:698
81354,6400300,雙 700號以上,even;>NUMBER:700
