95047,1001401,單 293號以下,odd;<NUMBER:293
95050,1001401,單 317號以上,odd;>NUMBER:317
95047,1001401,雙 286之   1號以下,even;<NUMBER:286之1
95050,1001401,雙 346號以上,even;>NUMBER:346
