40764,6600600,單  89號以下,odd;<NUMBER:89
40763,6600600,單  91號至 155號,odd;~NUMBER:91:155
40762,6600600,單 185號以上,odd;>NUMBER:185
40764,6600600,雙 100號以下,even;<NUMBER:100
40763,6600600,雙 102號至 168號,even;~NUMBER:102:168
40762,6600600,雙 172號以上,even;>NUMBER:172
