43769,6601100,單 149號以下,odd;<NUMBER:149
43771,6601100,單 151號以上,odd;>NUMBER:151
43769,6601100,雙 160號以下,even;<NUMBER:160
43771,6601100,雙 162號以上,even;>NUMBER:162
