70046,6703700,單  77號以下,odd;<NUMBER:77
70044,6703700,單  79號以上,odd;>NUMBER:79
70046,6703700,雙  94號以下,even;<NUMBER:94
70044,6703700,雙  96號以上,even;>NUMBER:96
