30442,1000406,單 199號以下,1段;odd;<199號
30441,1000406,單 201號以上,1段;odd;>201號
30442,1000406,雙 194號以下,1段;even;<194號
30441,1000406,雙 196號以上,1段;even;>196號
30471,1000406,單 687號以下,2段;odd;<687號
30441,1000406,單 689號以上,2段;odd;>689號
30471,1000406,雙 678號以下,2段;even;<678號
30441,1000406,雙 680號以上,2段;even;>680號
