50952,1000705,單 165號以下,odd;<NUMBER:165
50955,1000705,單 167號至 425號,odd;~NUMBER:167:425
50941,1000705,單 427號以上,odd;>NUMBER:427
50941,1000705,雙  80號以下,even;<NUMBER:80
50952,1000705,雙  82號至 106號,even;~NUMBER:82:106
50955,1000705,雙 108號至 428號,even;~NUMBER:108:428
50941,1000705,雙 430號以上,even;>NUMBER:430
