40652,6600800,單   7號至  91號,odd;7號~91號
40653,6600800,單 141號至 171號,odd;141號~171號
40652,6600800,雙  10號至 136號,even;10號~136號
40653,6600800,雙 138號至 188號,even;138號~188號
