73049,6700100,單  35號以下,odd;<NUMBER:35
73050,6700100,單  41號以上,odd;>NUMBER:41
73049,6700100,雙  48號以下,even;<NUMBER:48
73050,6700100,雙  50號以上,even;>NUMBER:50
