40245,6600300,單 199號以下,odd;<NUMBER:199
40256,6600300,單 301號至 399號,odd;~NUMBER:301:399
40242,6600300,單 401號至 791號,odd;~NUMBER:401:791
40245,6600300,雙 200號以下,even;<NUMBER:200
40256,6600300,雙 300號至 400號,even;~NUMBER:300:400
40242,6600300,雙 402號至 700號,even;~NUMBER:402:700
