64042,1000901,單 243號以下,odd;<NUMBER:243
64041,1000901,單 245號以上,odd;>NUMBER:245
64042,1000901,雙 234號以下,even;<NUMBER:234
64041,1000901,雙 256號以上,even;>NUMBER:256
