30093,1001803,單  89號以下,odd;<NUMBER:89
30092,1001803,單  91號以上,odd;>NUMBER:91
30093,1001803,雙 100號以下,even;<NUMBER:100
30092,1001803,雙 104號以上,even;>NUMBER:104
