83162,6401400,單  17號以下,odd;<NUMBER:17
83164,6401400,單  19號至  27號,odd;~NUMBER:19:27
83163,6401400,單  29號以上,odd;>NUMBER:29
83162,6401400,雙  26號以下,even;<NUMBER:26
83164,6401400,雙  28號至  38號,even;~NUMBER:28:38
83163,6401400,雙  40號以上,even;>NUMBER:40
