81367,6400300,單 445號以下,odd;<NUMBER:445
81369,6400300,單 447號以上,odd;>NUMBER:447
81367,6400300,雙 428號以下,even;<NUMBER:428
81369,6400300,雙 430號以上,even;>NUMBER:430
